DT,流动性,基本面,风险偏好,T_price,TF_price,反转信号,弹性信号,基本面空间,价格空间,国债10Y,流动性新
2015-11-30,0.3141230732608555,0.325564379283637,0.3735333333333333,108.94046369924185,100.17,0.0,0.0,0,1.0,3.0404,0.43933107996643805
2015-12-01,0.3097068127023385,0.3260314117995907,0.3922,109.00204945003658,99.97,0.0,0.0,0,1.0,3.0504,0.4367333323774366
2015-12-02,0.3074533185325986,0.32734313045311325,0.3775333333333333,109.00163819293611,100.015,0.0,0.0,0,1.0,3.0454,0.43342727845615875
2015-12-03,0.31049700641509215,0.32758165967787156,0.3688666666666666,109.10424683950232,100.105,0.0,0.0,0,1.0,3.0304,0.4431395442909693
2015-12-04,0.3009703537979734,0.3311417694008486,0.3647333333333334,109.16295379059379,100.04,0.0,0.0,0,1.0,3.0254,0.41843413508362187
2015-12-07,0.30199648751548025,0.327905208653844,0.3509333333333334,109.24551365351228,100.095,0.0,0.0,0,1.0,3.028,0.4203754451005805
2015-12-08,0.29868709423419937,0.3249051520804568,0.3326666666666666,109.37043299777874,100.205,0.0,0.0,0,1.0,3.0005,0.41683505433153983
2015-12-09,0.2992337656374737,0.3244875396445921,0.32713333333333333,109.4109418221746,100.215,0.0,0.0,0,1.0,2.9968,0.41665158610402486
2015-12-10,0.3006734162527887,0.32330445206469993,0.33246666666666663,109.4515534608456,100.17,0.0,0.0,0,1.0,3.0018,0.41609712099926943
2015-12-11,0.30402262751775727,0.3273784314669075,0.3181333333333333,109.59436248898231,100.285,0.0,0.0,0,1.0,2.9931,0.41579119318283936
2015-12-14,0.30702774439862446,0.3273181415378878,0.3102,109.29784611954655,100.075,0.0,0.0,0,1.0,3.0306,0.42102115036201493
2015-12-15,0.30728521918493007,0.32691285788389635,0.31446666666666656,109.40138009458879,100.195,0.0,0.0,0,1.0,3.0157,0.4219024599086887
2015-12-16,0.3069097956913218,0.3263081627661358,0.33740000000000003,109.44199173325977,100.25,0.0,0.0,0,1.0,3.0007,0.4223111240458211
2015-12-17,0.30786755322634207,0.3261478502204285,0.33373333333333327,109.71444956231831,100.235,0.0,0.0,0,1.0,2.9857,0.4206443905069487
2015-12-18,0.30730680629420204,0.32933175870982534,0.3214666666666666,110.06885036864465,100.595,0.0,0.0,0,1.0,2.9408,0.41703181613683754
2015-12-21,0.3096040057793851,0.32894142929955666,0.31906666666666667,110.57685570199492,100.795,0.0,0.0,0,1.0,2.8811,0.4182286632711992
2015-12-22,0.31011663702138226,0.33073180347262443,0.32706666666666667,110.87388614280627,100.74,0.0,0.0,0,1.0,2.861,0.41454633189269996
2015-12-23,0.31156526222297676,0.3315704124321766,0.3386666666666666,111.04260436827234,100.815,0.0,0.0,0,1.0,2.846,0.41782829006067557
2015-12-24,0.3097831289797526,0.33163037025010056,0.33579999999999993,111.55544197255308,100.945,0.0,0.0,0,1.0,2.801,0.4184817333208043
